"row_id","source","lat_deg","lon_deg","report_date","status_id","water_source_clean","water_source_category","water_tech_clean","_water_tech_category","facility_type","clean_country_name","clean_adm1","clean_adm2","clean_adm3","clean_adm4","install_year","installer","rehab_year","rehabilitator","management_clean","status_clean","pay","fecal_coliform_presence","fecal_coliform_value","subjective_quality","activity_id","scheme_id","wpdx_id","notes","orig_lnk","photo_lnk","country_id","data_lnk","distance_to_primary","distance_to_secondary","distance_to_tertiary","distance_to_city","distance_to_town","water_point_history","rehab_priority","served_population","local_population","crucialness","pressure","usage_cap","is_urban","days_since_report","staleness_score","is_latest","location_id","cluster_size","clean_country_id","country_name","water_source","water_tech","status","adm2","adm3","management","adm1","new_georeferenced_column_","lat_deg_original","lat_lon_deg","lon_deg_original","public_data_source","converted","count","created_timestamp","updated","pay_clean","subjective_quality_clean","is_duplicate","dataset_title"
"158721","Federal Ministry of Water Resources, Nigeria","5.0668217","6.6207017","2015-02-19T00:00:00.000","Yes","Borehole","Well","Mechanized Pump","Mechanized Pump","Improved","Nigeria","Rivers","Ahoada East",,,"2012",,,,,"Functional","No",,,"Acceptable quality",,,"6FQ83J8C+P7G","lhuikeCommunity",,,"NG","https://catalog.waterpointdata.org/datasets/federal-ministry-of-water-resources-nigeria-5efb3667","116.6852948049843","3313.181416566555","2464.7083471089295","41099.48421118948","3635.7170181342235","{""2015-02-19"": {""source"": ""Federal Ministry of Water Resources, Nigeria"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Mechanized Pump""}}",,"5107","5107","1.0","5.107","1000","True","2887","40.251597710775435","true","224165","1","NGA","Nigeria","Improved Tube well or borehole","Motorised","Functional (and in use)","Ahoada East",,,"Rivers","POINT (6.6207017 5.0668217)",,"(5.0668217°, 6.6207017°)",,"https://catalog.waterpointdata.org/datafiles/federal-ministry-of-water-resources-nigeria-5efb3667.xlsx","#status_id, #water_source, #pay, #status, #management","1","2020-06-30T12:56:07.000","2020-06-30T12:56:07.000","No payment","Acceptable quality",,"Federal Ministry of Water Resources_Nigeria_2015"
"158892","Federal Ministry of Water Resources, Nigeria","5.0896455","7.0888924","2015-02-06T00:00:00.000","Yes","Borehole","Well","Hand Pump","Hand Pump","Improved","Nigeria","Rivers","Etche",,,"2011",,,,,"Functional, not in use","No",,,"No because of Taste",,,"6FQ933QQ+VH2","School",,,"NG","https://catalog.waterpointdata.org/datasets/federal-ministry-of-water-resources-nigeria-5efb3667","17014.45935106112","3401.2011697915987","26.084930524790135","30649.69296994338","7570.8576444105975","{""2015-02-06"": {""source"": ""Federal Ministry of Water Resources, Nigeria"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Hand Pump""}}",,"3857","3857","1.0","12.856666666666667","300","False","2900","40.086993346346794","true","220107","1","NGA","Nigeria","Improved Tube well or borehole","Hand pump","Functional (but not in use)","Etche",,,"Rivers","POINT (7.0888924 5.0896455)",,"(5.0896455°, 7.0888924°)",,"https://catalog.waterpointdata.org/datafiles/federal-ministry-of-water-resources-nigeria-5efb3667.xlsx","#status_id, #water_source, #pay, #status, #management","1","2020-06-30T12:56:07.000","2020-06-30T12:56:07.000","No payment","Bad taste",,"Federal Ministry of Water Resources_Nigeria_2015"
"323117","Federal Ministry of Water Resources, Nigeria","5.912585","8.7739967","2015-08-31T00:00:00.000","Yes","Borehole","Well","Hand Pump","Hand Pump","Improved","Nigeria","Cross River","Etung",,,,,,,"Community Management","Functional","No",,,"Acceptable quality",,,"6FQCWQ7F+2HQ","Last motor",,,"NG","https://catalog.waterpointdata.org/datasets/federal-ministry-of-water-resources-nigeria-5efb3667","24557.126481236373","5230.374982068822","7302.882461091545","85948.48498122786","7848.40406317277","{""2015-08-31"": {""source"": ""Federal Ministry of Water Resources, Nigeria"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Hand Pump""}}",,"1152","4200","0.2742857142857143","3.84","300","False","2694","42.776369858287175","true","278177","1","NGA","Nigeria","Improved Tube well or borehole","Hand pump","Functional (and in use)","Ikom",,"Community Management","Cross River","POINT (8.7739967 5.912585)",,"(5.912585°, 8.7739967°)",,"https://catalog.waterpointdata.org/datafiles/federal-ministry-of-water-resources-nigeria-5efb3667.xlsx","#status_id, #water_source, #pay, #status, #management","1","2020-06-30T12:56:07.000","2020-06-30T12:56:07.000","No payment","Acceptable quality",,"Federal Ministry of Water Resources_Nigeria_2015"
"300176","Federal Ministry of Water Resources, Nigeria","5.2320133","7.32248","2015-05-17T00:00:00.000","Yes","Borehole","Well","Mechanized Pump","Mechanized Pump","Improved","Nigeria","Abia","Osisioma Ngwa",,,,,,,"Direct Government Operation","Functional","No",,,"Acceptable quality",,,"6FQ968JC+RX5","osisioma headquaters",,,"NG","https://catalog.waterpointdata.org/datasets/federal-ministry-of-water-resources-nigeria-5efb3667","668.9235122632106","1228.976236175173","1537.467384662216","13983.171711853514","18640.341928769583","{""2015-05-17"": {""source"": ""Federal Ministry of Water Resources, Nigeria"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Mechanized Pump""}}",,"2559","2559","1.0","2.559","1000","False","2800","41.37071426225145","true","250244","1","NGA","Nigeria","Improved Tube well or borehole","Motorised","Functional (and in use)","Osisioma",,"Direct Government Operation","Abia","POINT (7.32248 5.2320133)",,"(5.2320133°, 7.32248°)",,"https://catalog.waterpointdata.org/datafiles/federal-ministry-of-water-resources-nigeria-5efb3667.xlsx","#status_id, #water_source, #pay, #status, #management","1","2020-06-30T12:56:07.000","2020-06-30T12:56:07.000","No payment","Acceptable quality",,"Federal Ministry of Water Resources_Nigeria_2015"
"324346","Federal Ministry of Water Resources, Nigeria","6.8807683","3.3632633","2015-08-17T00:00:00.000","Yes","Borehole","Well","Mechanized Pump","Mechanized Pump","Improved","Nigeria","Ogun","Obafemi-Owode",,,"2010",,,,"Community Management","Functional","No",,,"Acceptable quality",,,"6FR5V9J7+882","Iro",,,"NG","https://catalog.waterpointdata.org/datasets/federal-ministry-of-water-resources-nigeria-5efb3667","31295.58814709778","140.7906309189605","4599.891684395705","31036.919556296583","19912.683461696717","{""2015-08-17"": {""source"": ""Federal Ministry of Water Resources, Nigeria"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Mechanized Pump""}}",,"444","928","0.47844827586206895","0.444","1000","False","2708","42.588014303254454","true","271076","1","NGA","Nigeria","Improved Tube well or borehole","Motorised","Functional (and in use)","Obafemi-Owode",,"Community Management","Ogun","POINT (3.3632633 6.8807683)",,"(6.8807683°, 3.3632633°)",,"https://catalog.waterpointdata.org/datafiles/federal-ministry-of-water-resources-nigeria-5efb3667.xlsx","#status_id, #water_source, #pay, #status, #management","1","2020-06-30T12:56:07.000","2020-06-30T12:56:07.000","No payment","Acceptable quality",,"Federal Ministry of Water Resources_Nigeria_2015"
"297273","Federal Ministry of Water Resources, Nigeria","6.5925083","3.288855","2015-05-26T00:00:00.000","Yes","Borehole","Well","Mechanized Pump","Mechanized Pump","Improved","Nigeria","Lagos","Ikeja",,,,,,,"Other","Functional","No",,,"No because of Taste",,,"6FR5H7VQ+2G5","Olowo Oreoo Street",,,"NG","https://catalog.waterpointdata.org/datasets/federal-ministry-of-water-resources-nigeria-5efb3667","3856.1808408023176","126.46853308773713","480.06807872438935","5756.471328008384","4840.467330090325","{""2015-05-26"": {""source"": ""Federal Ministry of Water Resources, Nigeria"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Mechanized Pump""}}",,"712","16942","0.042025734860110964","0.712","1000","True","2791","41.48824625223707","true","255720","1","NGA","Nigeria","Improved Tube well or borehole","Motorised","Functional (and in use)","Alimosho",,"Other","Lagos","POINT (3.288855 6.5925083)",,"(6.5925083°, 3.288855°)",,"https://catalog.waterpointdata.org/datafiles/federal-ministry-of-water-resources-nigeria-5efb3667.xlsx","#status_id, #water_source, #pay, #status, #management","1","2020-06-30T12:56:07.000","2020-06-30T12:56:07.000","No payment","Bad taste",,"Federal Ministry of Water Resources_Nigeria_2015"
"296853","Federal Ministry of Water Resources, Nigeria","6.59675","3.263195","2015-06-02T00:00:00.000","Yes","Borehole","Well","Mechanized Pump","Mechanized Pump","Improved","Nigeria","Lagos","Alimosho",,,,,,,"Other","Functional","Yes Point of collection",,,"Acceptable quality",,,"6FR5H7W7+P74","55 Candos rd Baruwa",,,"NG","https://catalog.waterpointdata.org/datasets/federal-ministry-of-water-resources-nigeria-5efb3667","6669.658168872623","898.1970845704196","1258.0245487075754","8581.041678834978","6950.243248740507","{""2015-06-02"": {""source"": ""Federal Ministry of Water Resources, Nigeria"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Mechanized Pump""}}",,"2792","13686","0.20400409177261436","2.792","1000","True","2784","41.579890819589984","true","257553","1","NGA","Nigeria","Improved Tube well or borehole","Motorised","Functional (and in use)","Alimosho",,"Other","Lagos","POINT (3.263195 6.59675)",,"(6.59675°, 3.263195°)",,"https://catalog.waterpointdata.org/datafiles/federal-ministry-of-water-resources-nigeria-5efb3667.xlsx","#status_id, #water_source, #pay, #status, #management","1","2020-06-30T12:56:07.000","2020-06-30T12:56:07.000","Fees collected – point of collection","Acceptable quality",,"Federal Ministry of Water Resources_Nigeria_2015"
"323866","Federal Ministry of Water Resources, Nigeria","6.2008667","6.7320733","2015-09-18T00:00:00.000","Yes","Borehole","Well","Mechanized Pump","Mechanized Pump","Improved","Nigeria","Delta","Oshimili South",,,,,,,"Other","Functional","No",,,"Acceptable quality",,,"6FR86P2J+8RW","Ogbeilo",,,"NG","https://catalog.waterpointdata.org/datasets/federal-ministry-of-water-resources-nigeria-5efb3667","2034.4140431696935","151.79017651223077","20.19402347190173","10019.995797874832","2370.913627708644","{""2015-09-18"": {""source"": ""Federal Ministry of Water Resources, Nigeria"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Mechanized Pump""}}",,"3561","12775","0.278747553816047","3.561","1000","True","2676","43.01976587035058","true","281562","1","NGA","Nigeria","Improved Tube well or borehole","Motorised","Functional (and in use)","Oshimili-South",,"Other","Delta","POINT (6.7320733 6.2008667)",,"(6.2008667°, 6.7320733°)",,"https://catalog.waterpointdata.org/datafiles/federal-ministry-of-water-resources-nigeria-5efb3667.xlsx","#status_id, #water_source, #pay, #status, #management","1","2020-06-30T12:56:07.000","2020-06-30T12:56:07.000","No payment","Acceptable quality",,"Federal Ministry of Water Resources_Nigeria_2015"
"297044","Federal Ministry of Water Resources, Nigeria","6.60735","3.29521","2015-05-26T00:00:00.000","Yes","Borehole","Well","Mechanized Pump","Mechanized Pump","Improved","Nigeria","Lagos","Ikeja",,,"2007",,,,"Other","Functional","No",,,"No because of Taste",,,"6FR5J74W+W3W","Alimosho",,,"NG","https://catalog.waterpointdata.org/datasets/federal-ministry-of-water-resources-nigeria-5efb3667","4303.2548106445365","125.99724085057493","1170.590437390794","5192.519220912362","3268.8305144169267","{""2015-05-26"": {""source"": ""Federal Ministry of Water Resources, Nigeria"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Mechanized Pump""}}",,"2","13093","0.00015275337966852515","0.002","1000","True","2791","41.48824625223707","true","255712","1","NGA","Nigeria","Improved Tube well or borehole","Motorised","Functional (and in use)","Alimosho",,"Other","Lagos","POINT (3.29521 6.60735)",,"(6.60735°, 3.29521°)",,"https://catalog.waterpointdata.org/datafiles/federal-ministry-of-water-resources-nigeria-5efb3667.xlsx","#status_id, #water_source, #pay, #status, #management","1","2020-06-30T12:56:07.000","2020-06-30T12:56:07.000","No payment","Bad taste",,"Federal Ministry of Water Resources_Nigeria_2015"
"324321","Federal Ministry of Water Resources, Nigeria","6.9645317","3.5976683","2015-08-16T00:00:00.000","Yes","Borehole","Well","Mechanized Pump","Mechanized Pump","Improved","Nigeria","Ogun","Obafemi-Owode",,,,,,,"Other","Functional","No",,,"Acceptable quality",,,"6FR5XH7X+R37","Ajura",,,"NG","https://catalog.waterpointdata.org/datasets/federal-ministry-of-water-resources-nigeria-5efb3667","13364.900507254648","48.87743403043152","4167.519068295938","13898.649118819856","9405.782849571628","{""2015-08-16"": {""source"": ""Federal Ministry of Water Resources, Nigeria"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Mechanized Pump""}}",,"112","887","0.1262683201803833","0.112","1000","False","2709","42.57459211481834","true","270754","1","NGA","Nigeria","Improved Tube well or borehole","Motorised","Functional (and in use)","Obafemi-Owode",,"Other","Ogun","POINT (3.5976683 6.9645317)",,"(6.9645317°, 3.5976683°)",,"https://catalog.waterpointdata.org/datafiles/federal-ministry-of-water-resources-nigeria-5efb3667.xlsx","#status_id, #water_source, #pay, #status, #management","1","2020-06-30T12:56:07.000","2020-06-30T12:56:07.000","No payment","Acceptable quality",,"Federal Ministry of Water Resources_Nigeria_2015"
"290305","Federal Ministry of Water Resources, Nigeria","6.60473","3.2543083","2015-05-26T00:00:00.000","Yes","Borehole","Well","Mechanized Pump","Mechanized Pump","Improved","Nigeria","Lagos","Alimosho",,,"2005",,,,,"Functional","No",,,"Acceptable quality",,,"6FR5J733+VPV","Methodist pry sch Igbogila",,,"NG","https://catalog.waterpointdata.org/datasets/federal-ministry-of-water-resources-nigeria-5efb3667","7898.829497185098","510.8094215748307","0.3819751921841043","9611.32317655248","7573.790991302876","{""2015-05-26"": {""source"": ""Federal Ministry of Water Resources, Nigeria"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Mechanized Pump""}}",,"1981","11405","0.1736957474791758","1.981","1000","True","2791","41.48824625223707","true","255678","1","NGA","Nigeria","Improved Tube well or borehole","Motorised","Functional (and in use)","Alimosho",,,"Lagos","POINT (3.2543083 6.60473)",,"(6.60473°, 3.2543083°)",,"https://catalog.waterpointdata.org/datafiles/federal-ministry-of-water-resources-nigeria-5efb3667.xlsx","#status_id, #water_source, #pay, #status, #management","1","2020-06-30T12:56:07.000","2020-06-30T12:56:07.000","No payment","Acceptable quality",,"Federal Ministry of Water Resources_Nigeria_2015"
"324547","Federal Ministry of Water Resources, Nigeria","6.6784717","3.308315","2010-01-01T00:00:00.000","Yes","Borehole","Well","Mechanized Pump","Mechanized Pump","Improved","Nigeria","Lagos","Ifako/Ijaye",,,,,,,"Other","Functional","No",,,"Acceptable quality",,,"6FR5M8H5+98P","oke aro",,,"NG","https://catalog.waterpointdata.org/datasets/federal-ministry-of-water-resources-nigeria-5efb3667","10152.822237070024","58.96148759620754","582.6917334881695","9795.618480229543","6286.010539351595","{""2010-01-01"": {""source"": ""Federal Ministry of Water Resources, Nigeria"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Mechanized Pump""}}",,"5749","21333","0.26948858575915247","5.749","1000","True","4762","22.28970607382565","true","23242","1","NGA","Nigeria","Improved Tube well or borehole","Motorised","Functional (and in use)","Ifo",,"Other","Ogun","POINT (3.308315 6.6784717)",,"(6.6784717°, 3.308315°)",,"https://catalog.waterpointdata.org/datafiles/federal-ministry-of-water-resources-nigeria-5efb3667.xlsx","#status_id, #water_source, #pay, #status, #management","1","2020-06-30T12:56:07.000","2020-06-30T12:56:07.000","No payment","Acceptable quality",,"Federal Ministry of Water Resources_Nigeria_2015"
"297190","Federal Ministry of Water Resources, Nigeria","6.6574153","3.305543","2015-06-02T00:00:00.000","Yes","Borehole","Well","Mechanized Pump","Mechanized Pump","Improved","Nigeria","Lagos","Agege",,,"2006",,,,,"Functional","No",,,"Acceptable quality",,,"6FR5M844+X67","Abule Egba",,,"NG","https://catalog.waterpointdata.org/datasets/federal-ministry-of-water-resources-nigeria-5efb3667","8160.328910235343","826.9977189836333","7.895001264865927","7824.802056194723","4151.191902977892","{""2015-06-02"": {""source"": ""Federal Ministry of Water Resources, Nigeria"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Mechanized Pump""}}",,"1930","20575","0.09380315917375456","1.93","1000","True","2784","41.579890819589984","true","257563","1","NGA","Nigeria","Improved Tube well or borehole","Motorised","Functional (and in use)","Alimosho",,,"Lagos","POINT (3.305543 6.6574153)",,"(6.6574153°, 3.305543°)",,"https://catalog.waterpointdata.org/datafiles/federal-ministry-of-water-resources-nigeria-5efb3667.xlsx","#status_id, #water_source, #pay, #status, #management","1","2020-06-30T12:56:07.000","2020-06-30T12:56:07.000","No payment","Acceptable quality",,"Federal Ministry of Water Resources_Nigeria_2015"
"371154","Federal Ministry of Water Resources, Nigeria","6.3367385","8.125286","2015-07-20T00:00:00.000","Yes","Borehole","Well","Hand Pump","Hand Pump","Improved","Nigeria","Ebonyi","Ebonyi",,,,,,,"Community Management","Functional","No",,,"Acceptable quality",,,"6FRC84PG+M4V","AGBAJA",,,"NG","https://catalog.waterpointdata.org/datasets/federal-ministry-of-water-resources-nigeria-5efb3667","3947.786703100845","2206.0106880066946","119.33106624396841","2196.5375093151797","78099.98986937953","{""2015-07-20"": {""source"": ""Federal Ministry of Water Resources, Nigeria"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Hand Pump""}}",,"302","1297","0.2328450269853508","1.0066666666666666","300","False","2736","42.21378767767378","true","264447","1","NGA","Nigeria","Improved Tube well or borehole","Hand pump","Functional (and in use)","Abakaliki",,"Community Management","Ebonyi","POINT (8.125286 6.3367385)",,"(6.3367385°, 8.125286°)",,"https://catalog.waterpointdata.org/datafiles/federal-ministry-of-water-resources-nigeria-5efb3667.xlsx","#status_id, #water_source, #pay, #status, #management","1","2020-06-30T12:56:07.000","2020-06-30T12:56:07.000","No payment","Acceptable quality",,"Federal Ministry of Water Resources_Nigeria_2015"
"369937","Federal Ministry of Water Resources, Nigeria","6.2500224","8.1049418","2015-07-14T00:00:00.000","Yes","Borehole","Well","Hand Pump","Hand Pump","Improved","Nigeria","Ebonyi","Abakaliki",,,,,,,"Community Management","Functional","No",,,"Acceptable quality",,,"6FRC7423+2X4","AMACHI UNUHU",,,"NG","https://catalog.waterpointdata.org/datasets/federal-ministry-of-water-resources-nigeria-5efb3667","349.50144914558825","526.889874182096","4388.491576311671","7891.690955494556","75514.02478523822","{""2015-07-14"": {""source"": ""Federal Ministry of Water Resources, Nigeria"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Hand Pump""}}",,"0","0",,,"300","False","2742","42.13402507130801","true","262789","1","NGA","Nigeria","Improved Tube well or borehole","Hand pump","Functional (and in use)","Abakaliki",,"Community Management","Ebonyi","POINT (8.1049418 6.2500224)",,"(6.2500224°, 8.1049418°)",,"https://catalog.waterpointdata.org/datafiles/federal-ministry-of-water-resources-nigeria-5efb3667.xlsx","#status_id, #water_source, #pay, #status, #management","1","2020-06-30T12:56:07.000","2020-06-30T12:56:07.000","No payment","Acceptable quality",,"Federal Ministry of Water Resources_Nigeria_2015"
"347019","Federal Ministry of Water Resources, Nigeria","6.8839283","3.40238","2015-08-15T00:00:00.000","Yes","Protected Spring","Spring","Mechanized Pump","Mechanized Pump","Improved","Nigeria","Ogun","Obafemi-Owode",,,"2013",,,,"Other","Functional","No",,,"Acceptable quality",,,"6FR5VCM2+HXC","Eleworo",,,"NG","https://catalog.waterpointdata.org/datasets/federal-ministry-of-water-resources-nigeria-5efb3667","30651.055961425544","118.69203802641813","8391.758330209987","27010.103683113903","24094.611653334716","{""2015-08-15"": {""source"": ""Federal Ministry of Water Resources, Nigeria"", ""status_id"": ""Yes"", ""water_source_clean"": ""Protected Spring"", ""water_tech_clean"": ""Mechanized Pump""}}",,"266","1094","0.24314442413162707","0.266","1000","False","2710","42.56117415656636","true","270524","1","NGA","Nigeria","Improved Protected spring","Motorised","Functional (and in use)","Obafemi-Owode",,"Other","Ogun","POINT (3.40238 6.8839283)",,"(6.8839283°, 3.40238°)",,"https://catalog.waterpointdata.org/datafiles/federal-ministry-of-water-resources-nigeria-5efb3667.xlsx","#status_id, #water_source, #pay, #status, #management","1","2020-06-30T12:56:07.000","2020-06-30T12:56:07.000","No payment","Acceptable quality",,"Federal Ministry of Water Resources_Nigeria_2015"
"369744","Federal Ministry of Water Resources, Nigeria","6.3861625","8.1643027","2015-08-08T00:00:00.000","Yes","Borehole","Well","Hand Pump","Hand Pump","Improved","Nigeria","Ebonyi","Izzi",,,,,,,"Community Management","Functional","No",,,"Acceptable quality",,,"6FRC95P7+FP7","izzi",,,"NG","https://catalog.waterpointdata.org/datasets/federal-ministry-of-water-resources-nigeria-5efb3667","10911.221909127853","4340.238133659059","327.55407487027543","9160.935869434341","77638.87873239853","{""2015-08-08"": {""source"": ""Federal Ministry of Water Resources, Nigeria"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Hand Pump""}}",,"544","544","1.0","1.8133333333333332","300","False","2717","42.467366782022395","true","268343","1","NGA","Nigeria","Improved Tube well or borehole","Hand pump","Functional (and in use)","Izzi",,"Community Management","Ebonyi","POINT (8.1643027 6.3861625)",,"(6.3861625°, 8.1643027°)",,"https://catalog.waterpointdata.org/datafiles/federal-ministry-of-water-resources-nigeria-5efb3667.xlsx","#status_id, #water_source, #pay, #status, #management","1","2020-06-30T12:56:07.000","2020-06-30T12:56:07.000","No payment","Acceptable quality",,"Federal Ministry of Water Resources_Nigeria_2015"
"235968","Federal Ministry of Water Resources, Nigeria","6.6610117","3.99927","2015-05-21T00:00:00.000","Yes","Protected Spring","Spring",,,"Improved","Nigeria","Lagos","Epe",,,,,,,,"Functional","No",,,"Acceptable quality",,,"6FR5MX6X+CP2","ILARA.",,"https://akvoflow-55.s3.amazonaws.com/images/11bb5897-a6f7-43cd-a655-4557bc2faab2.jpg","NG","https://catalog.waterpointdata.org/datasets/federal-ministry-of-water-resources-nigeria-5efb3667","1165.7717438904801","13549.89969702197","1360.5855352922913","19306.29932698297","8725.902859871745","{""2015-05-21"": {""photo_lnk"": ""https://akvoflow-55.s3.amazonaws.com/images/11bb5897-a6f7-43cd-a655-4557bc2faab2.jpg"", ""source"": ""Federal Ministry of Water Resources, Nigeria"", ""status_id"": ""Yes"", ""water_source_clean"": ""Protected Spring""}}",,"519","5182","0.10015438054805094","2.076","250","False","2796","41.42290954037684","true","252640","1","NGA","Nigeria","Improved Tube well or borehole","Gravity","Functional (and in use)","Epe",,,"Lagos","POINT (3.99927 6.6610117)",,"(6.6610117°, 3.99927°)",,"https://catalog.waterpointdata.org/datafiles/federal-ministry-of-water-resources-nigeria-5efb3667.xlsx","#status_id, #water_source, #pay, #status, #management","1","2020-06-30T12:56:07.000","2020-06-30T12:56:07.000","No payment","Acceptable quality",,"Federal Ministry of Water Resources_Nigeria_2015"
"324313","Federal Ministry of Water Resources, Nigeria","6.943655","3.504625","2015-08-31T00:00:00.000","Yes","Borehole","Well","Mechanized Pump","Mechanized Pump","Improved","Nigeria","Ogun","Obafemi-Owode",,,,,,,"Community Management","Functional","No",,,"Acceptable quality",,,"6FR5WGV3+FV6","Owode",,,"NG","https://catalog.waterpointdata.org/datasets/federal-ministry-of-water-resources-nigeria-5efb3667","19159.357736716713","168.86235117823585","712.6104343564933","18709.101074766295","18004.438230360698","{""2015-08-31"": {""source"": ""Federal Ministry of Water Resources, Nigeria"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Mechanized Pump""}}",,"4648","6313","0.7362585141770949","4.648","1000","False","2694","42.776369858287175","true","278197","1","NGA","Nigeria","Improved Tube well or borehole","Motorised","Functional (and in use)","Obafemi-Owode",,"Community Management","Ogun","POINT (3.504625 6.943655)",,"(6.943655°, 3.504625°)",,"https://catalog.waterpointdata.org/datafiles/federal-ministry-of-water-resources-nigeria-5efb3667.xlsx","#status_id, #water_source, #pay, #status, #management","1","2020-06-30T12:56:07.000","2020-06-30T12:56:07.000","No payment","Acceptable quality",,"Federal Ministry of Water Resources_Nigeria_2015"
"148986","WaterAid","6.40550999999999","7.553989999999989","2021-10-06T00:00:00.000","Yes","Borehole","Well","Hand Pump - Afridev","Hand Pump","Improved","Nigeria","Enugu","Enugu South",,,"2020","WaterAid",,"WaterAid",,"Functional",,,,,"88190952",,"6FR9CH43+6H5","INFRONT OF OCHUFU TOWNHALL",,"https://api.mwater.co/v3/images/b466144421cc4b3bb56f798e4fd7f588","NG","https://catalog.waterpointdata.org/datasets/wateraid-global-2020-2021-63178892","6451.514871748706","4838.377487203927","167.93054675901453","7736.928148465267","52926.08323742401","{""2020-12-04"": {""source"": ""WaterAid"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Hand Pump""}, ""2021-10-06"": {""photo_lnk"": ""https://api.mwater.co/v3/images/b466144421cc4b3bb56f798e4fd7f588"", ""source"": ""WaterAid"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Hand Pump - Afridev""}}",,"389","1478","0.2631935047361299","1.2966666666666666","300","False","466","86.33895079543129","true","403567","2","NGA","Nigeria","Borehole or tubewell","Afridev",,,,,"Ugwuaji","POINT (7.553989999999989 6.40550999999999)",,"(6.40550999999999°, 7.553989999999989°)",,"https://catalog.waterpointdata.org/datafiles/wateraid-global-2020-2021-63178892.xlsx",,"1","2022-09-06T17:51:14.000","2022-09-06T17:51:14.000",,,,"WaterAid_Global_2020-2021"
"347023","Federal Ministry of Water Resources, Nigeria","7.1589126","3.355442","2015-08-14T00:00:00.000","Yes","Borehole","Well","Mechanized Pump","Mechanized Pump","Improved","Nigeria","Ogun","Abeokuta South",,,,,,,,"Functional","No",,,"Acceptable quality",,,"6FV55954+H58","Ijemo",,,"NG","https://catalog.waterpointdata.org/datasets/federal-ministry-of-water-resources-nigeria-5efb3667","866.05736969025","902.1046714561373","145.70478616651448","853.821876002262","1406.0439313068339","{""2015-08-14"": {""source"": ""Federal Ministry of Water Resources, Nigeria"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Mechanized Pump""}}",,"14","1789","0.007825600894354388","0.014","1000","True","2711","42.54776042716531","true","269979","1","NGA","Nigeria","Improved Tube well or borehole","Motorised","Functional (and in use)","Abeokuta South",,,"Ogun","POINT (3.355442 7.1589126)",,"(7.1589126°, 3.355442°)",,"https://catalog.waterpointdata.org/datafiles/federal-ministry-of-water-resources-nigeria-5efb3667.xlsx","#status_id, #water_source, #pay, #status, #management","1","2020-06-30T12:56:07.000","2020-06-30T12:56:07.000","No payment","Acceptable quality",,"Federal Ministry of Water Resources_Nigeria_2015"
